jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|kw_energy_consumption:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=kw_energy_consumption,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=kw_energy_consumption, 
1000,  1000,  completed,  eof,  2014-07-13 04:59:57,  2014-07-13 04:59:59,  2,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_272.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  1,  0.05005,  11,  14,  3,  272,  275,  0.05015,  0,  0, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|kw_energy_consumption:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=kw_energy_consumption,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=kw_energy_consumption, 
1001,  1031,  completed,  eof,  2014-07-13 05:15:07,  2014-07-13 05:15:09,  2,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_272.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  1,  0.05005,  11,  14,  3,  272,  275,  0.05015,  0,  0, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|kw_energy_consumption:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=kw_energy_consumption,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=kw_energy_consumption, 
1003,  1317,  completed,  eof,  2014-07-13 06:20:26,  2014-07-13 06:20:28,  2,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_12.0.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  10,  None,  12.0,  0.1,  12,  16,  5,  None,  None,  521,  0.0003,  13.0111111111,  49.957337884, 
1003,  1318,  completed,  eof,  2014-07-13 06:20:27,  2014-07-13 06:20:29,  2,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  10,  1,  None,  0.1,  12,  16,  5,  None,  None,  521,  0.0003,  23.2,  89.0784982935, 
1003,  1319,  completed,  eof,  2014-07-13 06:20:28,  2014-07-13 06:20:32,  4,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  10,  None,  None,  0.025075,  10,  13,  2,  None,  147,  151,  0.075075,  8.13333333333,  31.228668942, 
1003,  1320,  completed,  eof,  2014-07-13 06:20:30,  2014-07-13 06:20:32,  2,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  10,  None,  None,  0.025075,  10,  13,  2,  4.75,  None,  151,  0.075075,  23.2,  89.0784982935, 
1003,  1321,  completed,  eof,  2014-07-13 06:20:32,  2014-07-13 06:20:35,  3,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.125.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  10,  None,  9.125,  0.025075,  10,  13,  2,  None,  None,  151,  0.075075,  13.0222222222,  50.0, 
1003,  1332,  completed,  eof,  2014-07-13 06:20:34,  2014-07-13 06:20:36,  2,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  10,  1,  None,  0.025075,  10,  13,  2,  None,  None,  151,  0.075075,  23.2,  89.0784982935, 
1003,  1343,  completed,  eof,  2014-07-13 06:20:35,  2014-07-13 06:20:41,  6,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|kw_energy_consumption:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  10,  None,  None,  0.075025,  11,  15,  4,  None,  396,  398,  0.025225,  7.42222222222,  28.4982935154, 
1003,  1354,  completed,  eof,  2014-07-13 06:20:36,  2014-07-13 06:20:38,  2,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.25.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  10,  None,  None,  0.075025,  11,  15,  4,  2.25,  None,  398,  0.025225,  23.2133333333,  89.1296928328, 
1003,  1365,  completed,  eof,  2014-07-13 06:20:37,  2014-07-13 06:20:40,  3,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.375.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  10,  None,  3.375,  0.075025,  11,  15,  4,  None,  None,  398,  0.025225,  9.71111111111,  37.2866894198, 
1003,  1376,  completed,  eof,  2014-07-13 06:20:38,  2014-07-13 06:20:40,  2,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  10,  1,  None,  0.075025,  11,  15,  4,  None,  None,  398,  0.025225,  23.2133333333,  89.1296928328, 
1003,  1377,  completed,  eof,  2014-07-13 06:20:38,  2014-07-13 06:20:44,  6,  modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_296.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  10,  None,  None,  0.055045,  11,  14,  3,  None,  296,  299,  0.055135,  7.34444444444,  28.1996587031, 
1003,  1378,  completed,  eof,  2014-07-13 06:20:40,  2014-07-13 06:20:42,  2,  modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.75.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  10,  None,  None,  0.055045,  11,  14,  3,  3.75,  None,  299,  0.055135,  23.2,  89.0784982935, 
1003,  1379,  completed,  eof,  2014-07-13 06:20:41,  2014-07-13 06:20:45,  4,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.16747526299.modelParams|clParams|alpha_0.0106252494518.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0989798227547,  10,  None,  2.16747526299,  0.0106252494518,  9,  13,  2,  None,  None,  52,  0.0989798227547,  7.43333333333,  28.5409556314, 
1003,  1380,  completed,  eof,  2014-07-13 06:20:42,  2014-07-13 06:20:44,  2,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  10,  1,  None,  0.055045,  11,  14,  3,  None,  None,  299,  0.055135,  23.2,  89.0784982935, 
1003,  1381,  completed,  eof,  2014-07-13 06:20:42,  2014-07-13 06:20:46,  4,  modelParams|clParams|alpha_0.0355647148893.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_200.modelParams|sensorParams|encoders|_classifierInput|n_300.modelParams|spParams|synPermInactiveDec_0.0511701772453,  10,  None,  None,  0.0355647148893,  11,  14,  2,  None,  200,  300,  0.0511701772453,  8.13333333333,  31.228668942, 
1003,  1382,  completed,  eof,  2014-07-13 06:20:44,  2014-07-13 06:20:46,  2,  modelParams|clParams|alpha_0.0355647148893.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.77979721944.modelParams|sensorParams|encoders|_classifierInput|n_300.modelParams|spParams|synPermInactiveDec_0.0511701772453,  10,  None,  None,  0.0355647148893,  11,  14,  2,  2.77979721944,  None,  300,  0.0511701772453,  23.2,  89.0784982935, 
1003,  1393,  completed,  eof,  2014-07-13 06:20:45,  2014-07-13 06:20:58,  13,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.095015,  10,  None,  0.5,  0.0001,  9,  12,  1,  None,  None,  28,  0.095015,  7.43333333333,  28.5409556314, 
1003,  1394,  completed,  eof,  2014-07-13 06:20:45,  2014-07-13 06:20:47,  2,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.040560085781.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_223.modelParams|spParams|synPermInactiveDec_0.0546058727645,  10,  1,  None,  0.040560085781,  11,  14,  3,  None,  None,  223,  0.0546058727645,  23.2133333333,  89.1296928328, 
1003,  1395,  completed,  eof,  2014-07-13 06:20:46,  2014-07-13 06:20:52,  6,  modelParams|clParams|alpha_0.0545452851107.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_344.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.0491298227547,  10,  None,  None,  0.0545452851107,  11,  14,  3,  None,  344,  299,  0.0491298227547,  7.34444444444,  28.1996587031, 
1003,  1396,  completed,  eof,  2014-07-13 06:20:47,  2014-07-13 06:20:49,  2,  modelParams|clParams|alpha_0.0545452851107.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.22020278056.modelParams|sensorParams|encoders|_classifierInput|n_250.modelParams|spParams|synPermInactiveDec_0.0491298227547,  10,  None,  None,  0.0545452851107,  11,  14,  3,  4.22020278056,  None,  250,  0.0491298227547,  23.2133333333,  89.1296928328, 
1003,  1397,  completed,  eof,  2014-07-13 06:20:48,  2014-07-13 06:20:51,  3,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.10995052598.modelParams|clParams|alpha_0.00616549890357.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0929746455094,  10,  None,  2.10995052598,  0.00616549890357,  9,  12,  2,  None,  None,  52,  0.0929746455094,  7.43333333333,  28.5409556314, 
1003,  1398,  completed,  eof,  2014-07-13 06:20:49,  2014-07-13 06:20:51,  2,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.059539914219.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_327.modelParams|spParams|synPermInactiveDec_0.0456941272355,  10,  1,  None,  0.059539914219,  11,  13,  3,  None,  None,  327,  0.0456941272355,  23.2133333333,  89.1296928328, 
1003,  1399,  completed,  eof,  2014-07-13 06:20:52,  2014-07-13 06:20:56,  4,  modelParams|clParams|alpha_0.0403098574447.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_223.modelParams|sensorParams|encoders|_classifierInput|n_251.modelParams|spParams|synPermInactiveDec_0.0481675886227,  10,  None,  None,  0.0403098574447,  11,  14,  3,  None,  223,  251,  0.0481675886227,  7.34444444444,  28.1996587031, 
1003,  1400,  completed,  eof,  2014-07-13 06:20:52,  2014-07-13 06:20:54,  2,  modelParams|clParams|alpha_0.0403098574447.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.48510139028.modelParams|sensorParams|encoders|_classifierInput|n_300.modelParams|spParams|synPermInactiveDec_0.0481675886227,  10,  None,  None,  0.0403098574447,  11,  14,  3,  3.48510139028,  None,  300,  0.0481675886227,  23.2,  89.0784982935, 
1003,  1411,  completed,  eof,  2014-07-13 06:20:53,  2014-07-13 06:20:58,  5,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_1.56371289448.modelParams|clParams|alpha_0.00786012472589.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0920124113773,  10,  None,  1.56371289448,  0.00786012472589,  9,  12,  1,  None,  None,  28,  0.0920124113773,  7.43333333333,  28.5409556314, 
1003,  1412,  completed,  eof,  2014-07-13 06:20:55,  2014-07-13 06:20:57,  2,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0527975428905.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_237.modelParams|spParams|synPermInactiveDec_0.0498854363823,  10,  1,  None,  0.0527975428905,  11,  14,  3,  None,  None,  237,  0.0498854363823,  23.2133333333,  89.1296928328, 
1003,  1413,  completed,  eof,  2014-07-13 06:20:56,  2014-07-13 06:21:01,  5,  modelParams|clParams|alpha_0.0498001425553.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_321.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.0421624113773,  10,  None,  None,  0.0498001425553,  10,  14,  3,  None,  321,  299,  0.0421624113773,  7.42222222222,  28.4982935154, 
1003,  1414,  completed,  eof,  2014-07-13 06:20:57,  2014-07-13 06:20:59,  2,  modelParams|clParams|alpha_0.0498001425553.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.51489860972.modelParams|sensorParams|encoders|_classifierInput|n_250.modelParams|spParams|synPermInactiveDec_0.0421624113773,  10,  None,  None,  0.0498001425553,  10,  14,  3,  3.51489860972,  None,  250,  0.0421624113773,  23.2133333333,  89.1296928328, 
1003,  1415,  completed,  eof,  2014-07-13 06:20:58,  2014-07-13 06:21:10,  12,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0133903741777.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.086007234132,  10,  None,  0.5,  0.0133903741777,  9,  12,  1,  None,  None,  52,  0.086007234132,  7.43333333333,  28.5409556314, 
1003,  1416,  completed,  eof,  2014-07-13 06:20:59,  2014-07-13 06:21:01,  2,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0572924571095.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_313.modelParams|spParams|synPermInactiveDec_0.0404445636177,  10,  1,  None,  0.0572924571095,  10,  14,  3,  None,  None,  313,  0.0404445636177,  23.2,  89.0784982935, 
1003,  1417,  completed,  eof,  2014-07-13 06:21:00,  2014-07-13 06:21:04,  4,  modelParams|clParams|alpha_0.0509293848252.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_277.modelParams|sensorParams|encoders|_classifierInput|n_276.modelParams|spParams|synPermInactiveDec_0.0509865395436,  10,  None,  None,  0.0509293848252,  11,  14,  3,  None,  277,  276,  0.0509865395436,  7.34444444444,  28.1996587031, 
1003,  1418,  completed,  eof,  2014-07-13 06:21:01,  2014-07-13 06:21:12,  11,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  10,  None,  0.5,  0.0001,  9,  12,  1,  None,  None,  28,  0.1,  7.43333333333,  28.5409556314, 
